Protein	Name	Phylum	Type
14_1009_09_20cm_scaffold_6567_5	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_6	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_7	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_8	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_9	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_10	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_11	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_12	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_6567_13	Nitrospirae_Bacteriocin_0	Nitrospirae	Bacteriocin
14_1009_09_20cm_scaffold_7318_2	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_3	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_4	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_5	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_6	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_7	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_8	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_7318_9	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_10	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_11	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_12	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_13	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_14	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_15	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_16	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_20cm_scaffold_1907_17	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_10260_1	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_2	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_3	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_4	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_5	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_6	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_7	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_8	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_9	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_10	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_10260_11	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_09_30cm_scaffold_14512_1	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_2	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_3	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_4	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_5	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_6	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_7	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_8	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_14512_9	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_11967_1	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_11967_2	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_11967_3	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_11967_4	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_11967_5	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_09_30cm_scaffold_118_40	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_41	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_42	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_43	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_44	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_45	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_46	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_47	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_48	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_49	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_50	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_51	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_52	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_53	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_54	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_55	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_56	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_57	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_58	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_59	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_60	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_61	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_118_62	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_09_30cm_scaffold_1932_1	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_2	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_3	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_4	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_5	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_6	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_7	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_8	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_9	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_10	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_11	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_12	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_1932_13	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_1	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_2	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_3	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_4	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_5	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_6	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_7	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_8	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_9	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_10	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_11	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_12	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_13	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_3560_14	Armatimonadetes_NRPS_0	Armatimonadetes	NRPS
14_1009_09_30cm_scaffold_1201_1	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_2	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_3	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_4	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_5	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_6	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_7	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_8	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_9	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_10	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_11	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_12	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_13	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_14	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_15	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_16	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_17	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_18	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_19	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_20	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_21	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_22	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_23	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_24	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_25	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_26	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1201_27	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_09_30cm_scaffold_1994_1	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_2	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_3	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_4	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_5	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_6	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_7	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_8	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_9	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_10	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_11	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_12	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_13	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_14	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_15	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_16	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_17	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_18	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_19	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_20	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_21	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_1994_22	Proteobacteria_Bacteriocin_0	Proteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_1	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_2	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_3	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_4	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_5	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_6	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_7	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_8	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_9	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_10	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_11	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_14341_12	Betaproteobacteria_Bacteriocin_0	Betaproteobacteria	Bacteriocin
14_1009_09_30cm_scaffold_22265_1	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_2	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_3	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_4	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_5	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_6	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_7	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_8	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_9	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_10	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_11	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_12	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_22265_13	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_1	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_2	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_3	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_4	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_5	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_6	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_7	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_8	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_9	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_10	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_11	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_7505_12	Deltaproteobacteria_NRPS_0	Deltaproteobacteria	NRPS
14_1009_09_30cm_scaffold_5845_1	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_2	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_3	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_4	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_5	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_6	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_7	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_8	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_9	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_10	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_11	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_12	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_5845_13	Gemmatimonadetes_NRPS-PKS Hybrid_0	Gemmatimonadetes	NRPS-PKS Hybrid
14_1009_09_30cm_scaffold_16084_1	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_2	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_3	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_4	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_5	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_6	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_7	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_8	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_9	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_16084_10	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_09_30cm_scaffold_7304_1	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_2	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_3	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_4	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_5	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_6	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_7	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_8	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_9	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_10	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_11	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_7304_12	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_09_30cm_scaffold_0_52	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_53	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_54	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_55	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_56	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_57	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_58	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_59	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_60	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_61	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_62	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_0_63	Myxococcales_Bacteriocin_0	Myxococcales	Bacteriocin
14_1009_09_30cm_scaffold_136_1	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_2	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_3	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_4	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_5	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_6	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_7	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_8	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_9	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_10	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_11	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_12	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_13	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_14	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_15	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_16	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_17	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_18	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_19	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
14_1009_09_30cm_scaffold_136_20	Myxococcales_Type III PKS_0	Myxococcales	Type III PKS
